manufacturer_name,transmission,color,odometer_value,year_produced,engine_type,engine_capacity,body_type,drivetrain,price_usd
Toyota,automatic,black,145000,2008,diesel,4.6,suv,all,26000.0
Toyota,automatic,silver,81000,2016,gasoline,1.6,sedan,front,15650.19
Toyota,automatic,grey,273588,2007,gasoline,2.4,sedan,front,9000.0
Toyota,automatic,black,136000,2012,gasoline,1.8,minivan,front,12500.0
Toyota,automatic,silver,193121,2006,gasoline,2.4,sedan,front,7500.0
Toyota,mechanical,silver,375000,1999,diesel,2.0,universal,front,2100.0
Toyota,mechanical,grey,340000,2007,diesel,2.2,minivan,front,8000.0
Toyota,mechanical,red,190000,2009,gasoline,1.0,hatchback,front,4900.0
Toyota,mechanical,black,105000,2008,gasoline,1.6,sedan,front,8600.0
Toyota,mechanical,green,312678,2002,gasoline,1.4,universal,front,4600.0
Toyota,automatic,silver,200000,2006,gasoline,2.4,sedan,front,9000.0
Toyota,mechanical,black,226000,2003,gasoline,2.0,universal,front,6950.0
Toyota,mechanical,blue,333333,2001,diesel,4.2,suv,all,17500.0
Toyota,mechanical,white,65000,2012,gasoline,1.0,hatchback,front,7900.0
Toyota,automatic,black,110000,2012,gasoline,2.5,sedan,front,15300.0
Toyota,automatic,black,38000,2008,gasoline,1.5,sedan,front,6500.0
Toyota,mechanical,silver,222000,2004,diesel,2.0,hatchback,front,6900.0
Toyota,mechanical,silver,463000,2008,gasoline,1.8,sedan,front,8500.0
Toyota,mechanical,silver,217000,2008,gasoline,2.0,sedan,front,8900.0
Toyota,mechanical,silver,332000,2001,gasoline,1.0,hatchback,front,2500.0
Toyota,automatic,other,250000,2008,gasoline,5.7,suv,all,31000.0
Toyota,automatic,black,33000,2017,gasoline,3.5,suv,all,39000.0
Toyota,mechanical,silver,284000,1996,gasoline,1.8,universal,front,2500.0
Toyota,automatic,red,345000,2004,gasoline,4.0,suv,all,11500.0
Toyota,automatic,white,370000,2004,gasoline,4.7,suv,all,14950.0
Toyota,mechanical,silver,237000,1997,gasoline,1.8,universal,front,2200.0
Toyota,automatic,black,200000,2011,gasoline,2.7,suv,all,23000.0
Toyota,mechanical,blue,450000,1998,diesel,2.2,minivan,front,5000.0
Toyota,mechanical,grey,215000,2007,gasoline,1.6,sedan,front,7200.0
Toyota,mechanical,silver,168000,2013,diesel,2.0,suv,front,18200.0
Toyota,automatic,white,140000,2010,gasoline,1.6,sedan,front,9570.0
Toyota,mechanical,blue,335000,2005,diesel,2.0,minivan,front,7700.0
Toyota,automatic,white,104607,2014,gasoline,1.8,universal,front,15500.0
Toyota,mechanical,green,458000,1999,diesel,2.2,minivan,front,4950.0
Toyota,automatic,silver,95000,2013,gasoline,1.8,sedan,front,14800.0
Toyota,automatic,green,250143,2000,gasoline,2.0,hatchback,front,3000.0
Toyota,mechanical,silver,120000,2008,gasoline,1.3,hatchback,front,8500.0
Toyota,automatic,silver,113620,2010,gasoline,1.8,hatchback,front,9750.0
Toyota,automatic,silver,241402,2008,gasoline,1.5,hatchback,front,8100.0
Toyota,automatic,red,313822,1999,gasoline,2.2,sedan,front,2600.0
Toyota,mechanical,silver,277000,2002,gasoline,1.0,hatchback,front,2700.0
Toyota,mechanical,grey,264000,2003,gasoline,2.0,suv,all,7113.72
Toyota,mechanical,violet,171513,2009,gasoline,1.8,minivan,front,10200.0
Toyota,mechanical,silver,490000,2006,diesel,2.0,universal,front,6300.0
Toyota,automatic,red,53108,2015,gasoline,2.5,suv,all,20900.0
Toyota,mechanical,white,137000,2009,gasoline,1.0,hatchback,front,5400.0
Toyota,mechanical,orange,400000,2001,diesel,2.0,minivan,front,4000.0
Toyota,automatic,black,307385,2003,gasoline,2.4,sedan,front,6250.0
Toyota,automatic,grey,280000,2004,gasoline,4.7,suv,all,17000.0
Toyota,mechanical,silver,289000,1999,diesel,2.0,hatchback,front,3700.0
Toyota,automatic,grey,289682,2002,gasoline,1.8,hatchback,all,5500.0
Toyota,automatic,grey,289000,2010,gasoline,1.8,minivan,front,10000.0
Toyota,automatic,silver,51000,2011,gasoline,2.0,suv,all,19999.0
Toyota,mechanical,blue,151822,2005,gasoline,1.0,hatchback,front,5723.06
Toyota,mechanical,black,100740,2014,gasoline,2.5,sedan,front,15000.0
Toyota,automatic,white,64374,2015,gasoline,1.8,hatchback,front,15000.0
Toyota,mechanical,silver,392500,2002,diesel,1.4,hatchback,front,3793.99
Toyota,automatic,white,101000,2008,gasoline,1.6,hatchback,front,9000.0
Toyota,automatic,blue,422000,2002,gasoline,2.0,suv,all,6700.0
Toyota,mechanical,blue,191000,2009,gasoline,1.6,sedan,front,10000.0
Toyota,automatic,white,212433,2010,gasoline,2.7,suv,front,18100.0
Toyota,mechanical,black,210000,2006,diesel,2.2,suv,all,10000.0
Toyota,mechanical,silver,337000,1998,gasoline,1.3,hatchback,front,2800.0
Toyota,automatic,black,161000,2014,diesel,3.0,suv,all,35000.0
Toyota,automatic,white,150000,1989,gasoline,2.0,sedan,rear,3600.0
Toyota,mechanical,silver,200000,2002,gasoline,1.6,hatchback,front,4000.0
Toyota,automatic,black,144841,2007,gasoline,2.4,sedan,front,8200.0
Toyota,automatic,black,186684,2008,gasoline,1.5,sedan,front,5850.0
Toyota,mechanical,black,185000,2009,gasoline,1.6,sedan,front,10000.0
Toyota,automatic,white,67000,2014,gasoline,1.6,sedan,front,13800.0
Toyota,automatic,other,180000,2006,gasoline,2.4,sedan,front,10000.0
Toyota,mechanical,other,430000,1991,gasoline,2.4,minivan,rear,3000.0
Toyota,mechanical,silver,179000,2009,gasoline,1.4,hatchback,front,5350.0
Toyota,mechanical,silver,199000,2001,gasoline,1.4,hatchback,front,3450.0
Toyota,mechanical,silver,393000,1999,diesel,3.0,suv,all,9999.0
Toyota,mechanical,silver,180000,2009,gasoline,1.6,sedan,front,9900.0
Toyota,automatic,grey,254000,2008,gasoline,1.6,sedan,front,7000.0
Toyota,automatic,black,220000,2010,gasoline,1.8,hatchback,front,12300.0
Toyota,mechanical,silver,260000,2003,diesel,2.0,sedan,front,8200.0
Toyota,automatic,grey,163000,2007,gasoline,2.4,sedan,front,9900.0
Toyota,mechanical,white,340000,2003,diesel,2.0,hatchback,front,4350.0
Toyota,automatic,silver,153000,2007,gasoline,1.5,hatchback,front,7500.0
Toyota,mechanical,other,200000,2012,diesel,1.4,sedan,front,10800.0
Toyota,mechanical,silver,330000,2004,diesel,2.0,minivan,front,6000.0
Toyota,automatic,black,216000,2010,gasoline,1.6,hatchback,front,10000.0
Toyota,mechanical,silver,234000,2004,diesel,2.0,sedan,front,6400.0
Toyota,automatic,silver,321869,2003,gasoline,2.0,suv,all,6333.0
Toyota,mechanical,grey,259000,2008,diesel,2.2,universal,front,8300.0
Toyota,mechanical,silver,330000,2006,diesel,2.2,sedan,front,6950.0
Toyota,mechanical,grey,202000,2009,gasoline,1.3,hatchback,front,7500.0
Toyota,automatic,silver,259104,2007,gasoline,2.4,sedan,front,8200.0
Toyota,automatic,grey,215652,2008,gasoline,2.4,sedan,front,9600.0
Toyota,automatic,blue,160000,2007,gasoline,1.6,sedan,front,7150.0
Toyota,mechanical,silver,240000,2005,diesel,2.2,liftback,front,6500.0
Toyota,automatic,white,125529,2006,gasoline,1.5,sedan,front,5400.0
Toyota,mechanical,blue,320000,2003,diesel,2.0,hatchback,front,7000.0
Toyota,mechanical,grey,80000,2015,diesel,1.4,universal,front,12900.0
Toyota,mechanical,black,265000,1996,gasoline,1.5,coupe,front,1650.0
Toyota,automatic,black,165000,2010,gasoline,2.5,suv,all,13000.0
Toyota,mechanical,silver,291520,2005,diesel,2.0,minivan,front,6800.0
Toyota,automatic,other,227000,2001,gasoline,1.3,hatchback,front,4000.0
Toyota,mechanical,black,312000,2008,diesel,2.2,minivan,front,8500.0
Toyota,automatic,black,28913,2015,gasoline,2.0,sedan,front,19800.0
Toyota,automatic,black,170000,2007,gasoline,2.4,sedan,front,9500.0
Toyota,mechanical,grey,203000,2008,gasoline,1.8,minivan,front,10500.0
Toyota,mechanical,black,191000,2003,diesel,2.0,suv,all,7185.0
Toyota,mechanical,other,384000,2004,diesel,2.0,minivan,front,6000.0
Toyota,mechanical,blue,102000,2010,gasoline,1.4,hatchback,front,8300.0
Toyota,automatic,silver,217000,2001,gasoline,1.3,hatchback,front,3500.0
Toyota,mechanical,blue,353000,1997,gasoline,2.0,minivan,front,3470.0
Toyota,automatic,black,147000,2008,gasoline,1.6,hatchback,front,8000.0
Toyota,automatic,grey,32000,2017,gasoline,3.5,suv,all,38500.0
Toyota,automatic,black,390000,2007,gasoline,1.8,minivan,front,8500.0
Toyota,automatic,black,120000,2014,diesel,3.0,suv,all,31000.0
Toyota,mechanical,silver,325000,2002,diesel,2.0,sedan,front,3600.0
Toyota,mechanical,white,316000,2004,diesel,1.4,hatchback,front,3400.0
Toyota,automatic,silver,248000,2015,diesel,3.0,suv,all,33000.0
Toyota,automatic,black,142000,2011,gasoline,2.7,suv,all,23000.0
Toyota,mechanical,silver,330000,2002,gasoline,1.6,minivan,front,4500.0
Toyota,automatic,grey,382000,2008,gasoline,1.5,hatchback,front,7500.0
Toyota,automatic,brown,128748,2013,gasoline,2.7,suv,front,21600.0
Toyota,mechanical,silver,250000,2000,gasoline,1.8,universal,front,4500.0
Toyota,mechanical,grey,230000,2006,gasoline,1.8,sedan,front,7550.0
Toyota,automatic,black,443000,2000,gasoline,4.7,suv,front,15000.0
Toyota,mechanical,grey,265000,2002,gasoline,1.4,hatchback,front,4100.0
Toyota,mechanical,silver,205000,2005,gasoline,1.4,hatchback,front,4000.0
Toyota,mechanical,green,380000,2001,gasoline,1.8,suv,front,4600.0
Toyota,mechanical,black,333333,2001,diesel,2.0,minivan,front,6079.39
Toyota,mechanical,silver,272500,2009,diesel,2.0,sedan,front,9722.09
Toyota,automatic,green,225000,2008,gasoline,3.3,suv,all,16000.0
Toyota,automatic,black,241402,2004,gasoline,2.4,coupe,front,6300.0
Toyota,automatic,blue,168981,2008,gasoline,1.5,sedan,front,5216.72
Toyota,mechanical,green,245000,2000,gasoline,1.3,minivan,front,3100.0
Toyota,mechanical,silver,215000,2001,diesel,2.0,universal,front,3500.0
Toyota,automatic,green,303000,1997,diesel,3.0,suv,all,9000.0
Toyota,automatic,black,160000,2011,gasoline,3.5,minivan,all,25300.0
Toyota,mechanical,silver,280000,2001,gasoline,1.6,sedan,front,4500.0
Toyota,mechanical,other,237000,2005,diesel,2.0,suv,all,7700.0
Toyota,mechanical,blue,235400,2004,gasoline,1.6,hatchback,front,5500.0
Toyota,automatic,white,155000,2009,gasoline,2.5,sedan,front,9500.0
Toyota,mechanical,blue,323000,2003,gasoline,1.8,suv,front,7000.0
Toyota,automatic,black,220000,2010,diesel,4.6,suv,all,40000.0
Toyota,automatic,white,125000,2012,gasoline,1.8,sedan,front,14800.0
Toyota,mechanical,white,300000,2004,diesel,2.0,minivan,front,6499.0
Toyota,automatic,other,273588,2009,gasoline,1.5,sedan,front,7400.0
Toyota,mechanical,other,290000,2002,gasoline,1.8,hatchback,front,5500.0
Toyota,mechanical,black,47000,2011,gasoline,1.8,sedan,front,13278.95
Toyota,mechanical,silver,183000,2002,gasoline,1.0,hatchback,front,3840.0
Toyota,automatic,other,174000,2011,gasoline,2.0,suv,all,13500.0
Toyota,mechanical,black,270000,2003,gasoline,1.8,universal,front,6650.0
Toyota,mechanical,silver,240000,2003,diesel,2.0,minivan,front,4950.0
Toyota,mechanical,white,327000,2003,gasoline,1.4,universal,front,5100.0
Toyota,mechanical,other,172000,2006,gasoline,1.8,sedan,front,6900.0
Toyota,mechanical,silver,162544,2008,gasoline,1.8,sedan,front,8800.0
Toyota,mechanical,black,190000,2007,gasoline,2.4,sedan,front,9500.0
Toyota,automatic,silver,206000,2008,gasoline,3.5,minivan,front,10550.0
Toyota,automatic,black,215000,2008,diesel,3.0,pickup,all,15000.0
Toyota,mechanical,black,320000,2004,gasoline,2.0,universal,front,6639.48
Toyota,automatic,white,61300,2016,gasoline,2.0,suv,all,22700.0
Toyota,mechanical,silver,189000,2007,diesel,1.4,hatchback,front,5890.0
Toyota,mechanical,white,77000,2015,gasoline,1.0,hatchback,front,9600.0
Toyota,mechanical,green,260000,2002,diesel,2.0,suv,all,5400.0
Toyota,automatic,blue,170590,2009,gasoline,1.5,sedan,front,7500.0
Toyota,automatic,silver,294000,2007,gasoline,1.6,sedan,front,6600.0
Toyota,automatic,black,124000,2007,gasoline,1.6,sedan,front,7100.0
Toyota,mechanical,black,280000,2010,diesel,2.0,sedan,front,11500.0
Toyota,automatic,other,249000,2007,gasoline,2.4,sedan,front,9850.0
Toyota,automatic,green,69202,2014,gasoline,1.8,hatchback,front,15900.0
Toyota,automatic,black,72000,2011,diesel,3.0,suv,all,27000.0
Toyota,automatic,other,399338,2006,gasoline,2.4,sedan,front,8000.0
Toyota,automatic,white,160000,2013,gasoline,1.6,sedan,front,11200.0
Toyota,mechanical,silver,320000,2003,diesel,2.0,universal,front,6300.0
Toyota,mechanical,silver,255000,2006,diesel,2.2,sedan,front,7300.0
Toyota,automatic,black,140000,2007,gasoline,2.0,suv,all,10900.0
Toyota,mechanical,grey,250000,2004,diesel,1.4,universal,front,4400.0
Toyota,mechanical,grey,271500,2009,gasoline,1.8,universal,front,11000.0
Toyota,mechanical,grey,209215,2009,gasoline,3.5,suv,all,15100.0
Toyota,mechanical,silver,308000,1999,gasoline,1.4,hatchback,front,2650.0
Toyota,mechanical,blue,273588,2006,gasoline,1.8,hatchback,front,6500.0
Toyota,mechanical,grey,200000,2005,gasoline,2.0,suv,all,8300.0
Toyota,automatic,black,215000,2015,diesel,3.0,suv,all,35500.0
Toyota,automatic,blue,470000,2001,diesel,3.0,suv,all,10500.0
Toyota,automatic,grey,240000,2007,gasoline,3.5,sedan,front,9300.0
Toyota,mechanical,green,216000,2003,diesel,2.0,suv,all,6100.0
Toyota,automatic,black,220000,2011,gasoline,3.5,sedan,front,13900.0
Toyota,automatic,other,122034,2009,gasoline,1.6,hatchback,front,7000.0
Toyota,automatic,grey,254276,2007,gasoline,2.4,sedan,front,10300.0
Toyota,mechanical,silver,58000,2015,gasoline,2.0,suv,all,19000.0
Toyota,automatic,white,40000,2016,gasoline,2.0,suv,front,25000.0
Toyota,mechanical,white,315000,2007,diesel,2.5,pickup,all,17000.0
Toyota,mechanical,white,69000,2015,gasoline,1.0,hatchback,front,9700.0
Toyota,automatic,black,30000,2016,gasoline,1.8,hatchback,front,21500.0
Toyota,mechanical,blue,170000,2008,gasoline,1.6,sedan,front,8500.0
Toyota,mechanical,red,210000,2000,gasoline,1.8,hatchback,front,4000.0
Toyota,mechanical,black,220000,1998,gasoline,1.8,hatchback,front,3900.0
Others,mechanical,red,53000,2018,diesel,2.8,van,rear,22289.67
Others,mechanical,black,100000,1972,gasoline,2.1,suv,all,1700.0
Others,mechanical,white,27000,2018,gasoline,2.7,van,rear,11381.95
Others,mechanical,grey,110000,2018,diesel,2.7,minibus,rear,16900.0
Others,mechanical,white,57000,2018,gasoline,2.7,van,rear,18969.93
Others,mechanical,grey,179000,2017,diesel,2.8,van,rear,16500.0
Others,mechanical,white,120000,1988,gasoline,2.4,sedan,rear,1800.0
Others,mechanical,grey,379504,1968,gasoline,2.4,sedan,front,1896.99
Others,mechanical,grey,45000,2018,diesel,2.8,van,rear,20000.0
Others,mechanical,other,102000,1967,gasoline,2.4,sedan,rear,2500.0
Others,mechanical,blue,90000,1996,gasoline,2.4,minibus,rear,1300.0
Others,mechanical,blue,21000,1960,gasoline,2.4,sedan,rear,5500.0
Others,mechanical,blue,350000,2007,gasoline,2.4,minibus,rear,2000.0
Others,mechanical,white,80000,2018,diesel,2.7,minibus,rear,20000.0
Others,mechanical,silver,145000,2005,gasoline,2.5,van,rear,2200.0
Others,mechanical,white,30000,2002,gasoline,2.4,van,rear,3000.0
Others,mechanical,white,162000,2002,gasoline,2.4,sedan,rear,1100.0
Others,mechanical,blue,100000,1950,gasoline,2.4,hatchback,rear,2000.0
Others,mechanical,white,300000,2001,gasoline,2.4,minibus,rear,1750.0
Others,mechanical,white,200000,2000,gasoline,2.4,minibus,rear,1250.0
Others,mechanical,green,105000,1942,gasoline,3.3,pickup,rear,22011.76
Others,mechanical,grey,250000,1996,gasoline,4.0,sedan,rear,1500.0
Others,mechanical,brown,45000,1960,gasoline,2.1,sedan,rear,27000.0
Others,mechanical,green,40000,1962,gasoline,2.4,sedan,rear,3000.0
Others,mechanical,white,200000,2002,gasoline,2.3,van,rear,2200.0
Others,mechanical,yellow,500000,2004,gasoline,2.4,minibus,rear,1090.77
Others,mechanical,green,150000,2001,diesel,2.0,sedan,rear,2000.0
Others,mechanical,black,81000,1968,gasoline,2.4,sedan,rear,7950.0
Others,mechanical,other,224000,2002,gasoline,2.4,sedan,rear,1500.0
Others,mechanical,red,218600,1978,gasoline,2.4,universal,rear,2700.0
Others,mechanical,red,222000,1998,gasoline,2.4,van,rear,1300.0
Others,mechanical,grey,47359,1997,gasoline,2.0,sedan,rear,1999.0
Others,mechanical,red,321869,1963,gasoline,1.5,sedan,front,4000.0
Others,mechanical,white,45000,1968,gasoline,2.4,sedan,rear,11000.0
Others,mechanical,other,56453,1991,gasoline,2.4,sedan,rear,2200.0
Others,mechanical,blue,200000,2007,gasoline,2.4,minibus,rear,1400.0
Others,mechanical,white,240000,2016,diesel,2.8,van,rear,17900.0
Others,mechanical,red,250000,2014,diesel,2.8,van,rear,12900.0
Others,mechanical,red,230000,2014,diesel,2.8,van,rear,13499.0
Others,mechanical,white,82000,1997,gasoline,2.3,minibus,rear,1001.0
Others,mechanical,white,400000,2007,gasoline,2.4,van,rear,3999.0
Others,mechanical,blue,181000,1997,gasoline,2.3,minibus,front,1422.74
Others,mechanical,green,362108,1999,gasoline,2.3,sedan,rear,1090.77
Others,mechanical,other,32000,1968,gasoline,2.4,sedan,rear,2000.0
Others,mechanical,white,100000,1975,gasoline,2.4,sedan,rear,1299.0
Others,mechanical,green,250000,1998,diesel,2.5,minibus,rear,1500.0
Others,mechanical,red,130000,2014,diesel,2.8,van,front,10000.0
Others,mechanical,black,80000,1987,gasoline,2.5,sedan,rear,3000.0
Others,mechanical,green,200000,1972,gasoline,2.4,sedan,rear,3000.0
Others,mechanical,black,30000,1969,gasoline,2.4,sedan,front,6639.48
Others,mechanical,other,88888,1998,gasoline,2.5,van,rear,1500.0
Others,mechanical,white,150000,1981,gasoline,2.4,sedan,rear,3000.0
Others,mechanical,other,167345,1991,gasoline,2.4,sedan,rear,2200.0
Others,mechanical,black,100000,1966,gasoline,2.1,sedan,rear,3000.0
Others,mechanical,silver,50000,2010,gasoline,2.4,minibus,rear,3950.0
Others,mechanical,green,250000,2006,gasoline,2.3,sedan,rear,1250.0
Others,mechanical,white,122000,2017,gasoline,2.7,van,all,11619.08
Others,mechanical,other,80000,2000,gasoline,2.4,van,rear,2150.0
Others,mechanical,green,101000,2002,gasoline,2.4,sedan,rear,1043.34
Others,mechanical,violet,240000,2007,gasoline,2.5,van,rear,3300.0
Others,mechanical,silver,260000,2008,gasoline,2.4,sedan,rear,1600.0
Others,mechanical,green,204000,2000,gasoline,2.3,sedan,rear,2100.0
Others,mechanical,white,87000,1987,gasoline,2.4,sedan,rear,1300.0
Others,mechanical,grey,250000,1962,gasoline,2.4,sedan,rear,3100.0
Others,mechanical,blue,104000,1967,gasoline,2.4,sedan,rear,10500.0
Others,mechanical,black,330000,1989,gasoline,2.4,sedan,rear,2400.0
Others,mechanical,other,49000,1972,gasoline,2.4,sedan,rear,1500.0
Others,mechanical,black,52000,1970,gasoline,2.4,sedan,rear,4950.0
Others,mechanical,red,518000,2008,gasoline,2.4,minibus,front,1500.0
Others,mechanical,white,200000,2005,gasoline,2.4,minibus,rear,2300.0
Others,mechanical,green,100000,1990,gasoline,5.0,van,rear,1517.59
Others,mechanical,white,400000,1999,gasoline,2.4,minibus,rear,1200.0
Others,mechanical,other,140000,2008,gasoline,2.4,van,rear,4500.0
Others,mechanical,grey,71000,1999,gasoline,2.4,pickup,front,1400.0
Others,mechanical,blue,400000,2004,gasoline,2.4,minibus,rear,1400.0
Others,mechanical,grey,380000,2014,diesel,2.8,van,front,11000.0
Others,mechanical,blue,150000,2000,gasoline,2.4,minibus,rear,1200.0
Others,mechanical,white,190000,2008,gasoline,2.4,van,front,2999.0
Others,mechanical,yellow,680000,2005,gasoline,2.4,minibus,rear,1800.0
Others,mechanical,yellow,59653,2006,gasoline,2.4,minibus,rear,1200.0
Others,mechanical,black,160000,1998,gasoline,2.4,sedan,rear,1500.0
Others,mechanical,white,241540,1966,gasoline,2.4,sedan,rear,1600.0
Others,mechanical,white,385000,2005,gasoline,2.9,van,front,1700.0
Others,mechanical,red,100000,1964,gasoline,2.0,sedan,rear,6300.0
Others,mechanical,blue,70000,2005,gasoline,2.4,minibus,rear,2100.0
Others,mechanical,white,150000,1960,gasoline,2.1,sedan,front,3000.0
Others,mechanical,blue,250000,2005,diesel,2.5,van,rear,4500.0
Others,mechanical,white,90000,1981,gasoline,2.4,sedan,rear,1600.0
Others,mechanical,white,90000,1986,gasoline,2.4,sedan,rear,4900.0
Others,mechanical,yellow,500000,2004,gasoline,2.7,minibus,rear,1100.0
Others,mechanical,grey,191000,1967,gasoline,2.5,sedan,front,20000.0
Others,mechanical,white,50000,1968,gasoline,2.4,sedan,rear,6200.0
Others,mechanical,white,41000,2014,gasoline,2.9,van,rear,10000.0
Others,mechanical,violet,39000,2013,diesel,3.8,van,front,13599.0
Others,mechanical,white,300000,2001,gasoline,2.4,van,rear,1800.0
Others,mechanical,white,40000,2012,gasoline,2.8,van,rear,4999.0
Others,mechanical,black,255000,1973,gasoline,2.4,sedan,rear,3319.74
Others,mechanical,grey,150000,1997,gasoline,2.3,sedan,rear,2200.0
Others,mechanical,silver,150000,2007,gasoline,2.4,sedan,front,2200.0
Others,mechanical,silver,201003,2005,gasoline,2.3,sedan,front,1327.9
Others,mechanical,grey,50000,1961,gasoline,2.0,sedan,rear,10000.0
